"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"extension";0,326875626077749;-1,0226718074889;0,304455197773174;-0,952526657132963;0,12410824738095;0,875891752619051;5,41714028207869e-05;0,000530246210622902;0,000506996552423443;0,415311818015439;8,74487457834561e-05
"expertise";-0,593229265533943;1,21958353325848;-0,437417039828493;0,899258768802217;0,247076131792079;0,752923868207923;0,000178422714198916;0,000754098557389589;0,000506996552423443;0,53419429279892;0,000144678332214023
"essentially";0,326875626077749;-1,0226718074889;0,304455197773174;-0,952526657132963;0,12410824738095;0,875891752619051;5,41714028207869e-05;0,000530246210622902;0,000506996552423443;0,415311818015439;8,74487457834561e-05
"endeavor";-1,26797987956714;1,5163980438446;-0,641471757518332;0,76714665110808;0,492319174791228;0,507680825208776;0,00065210828431843;0,000932655861843735;0,000405597241938755;0,808874341865864;0,000265373230958806
"encode";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"educational";0,981188833876842;0,527016341890852;0,880963889901052;0,473183500019186;0,827807369258688;0,172192630741312;0,00039048125237258;0,00011265310266478;0,000405597241938755;0,482703031005809;9,45050562328921e-05
"discourse";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"disciplinary";-0,593229265533943;1,21958353325848;-0,437417039828493;0,899258768802217;0,247076131792079;0,752923868207923;0,000178422714198916;0,000754098557389589;0,000506996552423443;0,53419429279892;0,000144678332214023
"digitize";-1,26797987956714;1,5163980438446;-0,641471757518332;0,76714665110808;0,492319174791228;0,507680825208776;0,00065210828431843;0,000932655861843735;0,000405597241938755;0,808874341865864;0,000265373230958806
"determine";1,20610570522124;0,428078171695477;0,942401842100283;0,334482836638881;0,916735166645221;0,0832648333547806;0,00073752330773029;9,29075852170666e-05;0,000506996552423444;0,563839501999151;0,000161181800859182
"depend";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"deep";2,10577319059883;0,0323254909139775;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387582;0,00224816504271181;5,29779640453073e-07;0,000506996552423443;0,942628478707367;0,000450491000238372
"database";1,20610570522124;0,428078171695477;0,942401842100283;0,334482836638881;0,916735166645221;0,0832648333547806;0,00073752330773029;9,29075852170666e-05;0,000506996552423444;0,563839501999151;0,000161181800859182
"cross";0,306438219843648;0,823830852476976;0,348630286992281;0,937260328292881;0,161001100677129;0,83899889932287;4,76091982259907e-05;0,000344097177800112;0,000506996552423443;0,341838190587656;5,92442448510659e-05
"connection";1,20610570522124;0,428078171695477;0,942401842100283;0,334482836638881;0,916735166645221;0,0832648333547806;0,00073752330773029;9,29075852170666e-05;0,000506996552423444;0,563839501999151;0,000161181800859182
"concept";0,981188833876842;0,527016341890852;0,880963889901052;0,473183500019186;0,827807369258688;0,172192630741312;0,00039048125237258;0,00011265310266478;0,000405597241938755;0,482703031005809;9,45050562328921e-05
"conceive";0,326875626077749;-1,0226718074889;0,304455197773174;-0,952526657132963;0,12410824738095;0,875891752619051;5,41714028207869e-05;0,000530246210622902;0,000506996552423443;0,415311818015439;8,74487457834561e-05
"computation";0,326875626077749;-1,0226718074889;0,304455197773174;-0,952526657132963;0,12410824738095;0,875891752619051;5,41714028207869e-05;0,000530246210622902;0,000506996552423443;0,415311818015439;8,74487457834561e-05
"common";1,22654311145534;-1,4184244882704;0,654090184767173;-0,756416571864502;0,50910047559226;0,490899524407744;0,000762729671597316;0,00102004057438914;0,000506996552423444;0,769437128769589;0,0003001589409497
"commit";1,20610570522124;0,428078171695477;0,942401842100283;0,334482836638881;0,916735166645221;0,0832648333547806;0,00073752330773029;9,29075852170666e-05;0,000506996552423444;0,563839501999151;0,000161181800859182
"collect";2,10577319059883;0,0323254909139776;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00179853203416945;4,23823712362462e-07;0,000405597241938755;0,942628478707367;0,000360392800190698
"classroom";0,64038972535968;-2,38559114105998;0,259261908897325;-0,965807052466959;0,0908623613215116;0,909137638678489;0,000124751267596708;0,00173120414489065;0,000304197931454066;0,950920956627939;0,000275071182038388
"capability";0,306438219843648;0,823830852476976;0,348630286992281;0,937260328292881;0,161001100677129;0,83899889932287;4,76091982259907e-05;0,000344097177800112;0,000506996552423443;0,341838190587656;5,92442448510659e-05
"blog";-1,43158453220923;-3,92417176585765;-0,342718242970805;-0,9394382395533;0,155822281612493;0,844177718387506;0,00103905611075884;0,0078073028026538;0,000506996552423443;1,6232831870512;0,00133596040628833
"basic";0,306438219843648;0,823830852476976;0,348630286992281;0,937260328292881;0,161001100677129;0,83899889932287;4,76091982259907e-05;0,000344097177800112;0,000506996552423443;0,341838190587656;5,92442448510659e-05
"back";-0,572791859299842;-0,6269191267074;-0,674518145222562;-0,738258269012623;0,536562034470442;0,463437965529558;0,000166340759521482;0,000199263633863095;0,000506996552423444;0,35000878077913;6,21101939882849e-05
"assist";-1,49289675091153;1,61533621403997;-0,678726047081927;0,734391552928369;0,542261531171976;0,457738468828027;0,00112996385564906;0,0013229117239855;0,000506996552423444;0,907439014897827;0,000417484062948053
"array";0,326875626077749;-1,0226718074889;0,304455197773174;-0,952526657132963;0,12410824738095;0,875891752619051;5,41714028207869e-05;0,000530246210622902;0,000506996552423443;0,415311818015439;8,74487457834561e-05
"affordances";0,306438219843648;0,823830852476976;0,348630286992281;0,937260328292881;0,161001100677129;0,83899889932287;4,76091982259907e-05;0,000344097177800112;0,000506996552423443;0,341838190587656;5,92442448510659e-05
"accessible";1,20610570522124;0,428078171695477;0,942401842100283;0,334482836638881;0,916735166645221;0,0832648333547806;0,00073752330773029;9,29075852170666e-05;0,000506996552423444;0,563839501999151;0,000161181800859182
"21st";-0,593229265533943;1,21958353325848;-0,437417039828493;0,899258768802217;0,247076131792079;0,752923868207923;0,000178422714198916;0,000754098557389589;0,000506996552423443;0,53419429279892;0,000144678332214023
"willingness";0,981188833876842;0,527016341890852;0,880963889901052;0,473183500019186;0,827807369258688;0,172192630741312;0,00039048125237258;0,00011265310266478;0,000405597241938755;0,482703031005809;9,45050562328921e-05
"transfer";1,00673559166947;-1,78111198306649;0,492064710820602;-0,870558625461282;0,307049455576534;0,692950544423469;0,000411079517961498;0,00128670042434519;0,000405597241938755;0,813211159391373;0,00026822648134604
"thinker";2,10577319059883;0,0323254909139776;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00179853203416945;4,23823712362462e-07;0,000405597241938755;0,942628478707367;0,000360392800190698
"theorise";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"tell";1,00673559166947;-1,78111198306649;0,492064710820602;-0,870558625461282;0,307049455576534;0,692950544423469;0,000411079517961498;0,00128670042434519;0,000405597241938755;0,813211159391373;0,00026822648134604
"strong";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;8,34000242224019e-06;0,000423397115375238;0,000405597241938755;0,393588575581726;6,28318664889281e-05
"storage";-0,143395522845147;1,02170719286773;-0,138986748309759;0,990294241018436;0,0265931853921245;0,973406814607876;8,34000242224019e-06;0,000423397115375238;0,000405597241938755;0,393588575581726;6,28318664889281e-05
"state";-0,117848765052522;-1,28642113208962;-0,0912277782935931;-0,995830052000649;0,0115057670618395;0,98849423293816;5,63306892086978e-06;0,000671214491619037;0,000405597241938755;0,491766929692779;9,80874926544159e-05
"special";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"solve";-0,893118427326474;1,35150109351898;-0,551327026900212;0,834289224076023;0,377210772052838;0,622789227947165;0,000242646681777564;0,00055563431528584;0,000304197931454066;0,65089221864596;0,000128876702583815
"situate";-2,35850189256562;-1,06641553845499;-0,911184190528859;-0,411999236565152;0,871529125834324;0,128470874165677;0,00169211047776383;0,000345946694582712;0,000304197931454066;1,13080403401403;0,000388983298522331
"shape";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"rich";2,10577319059883;0,0323254909139777;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00134889902562709;3,17867784271847e-07;0,000304197931454066;0,942628478707367;0,000270294600143023
"respond";-0,117848765052522;-1,28642113208962;-0,0912277782935931;-0,995830052000649;0,0115057670618395;0,98849423293816;5,63306892086978e-06;0,000671214491619037;0,000405597241938755;0,491766929692779;9,80874926544159e-05
"relation";-0,117848765052522;-1,28642113208962;-0,0912277782935931;-0,995830052000649;0,0115057670618395;0,98849423293816;5,63306892086978e-06;0,000671214491619037;0,000405597241938755;0,491766929692779;9,80874926544159e-05
"reflexive";-2,39256423628913;2,01108889482147;-0,765494474524017;0,643442467881316;0,662505286995088;0,337494713004915;0,00232178609806115;0,00164042934207027;0,000405597241938755;1,31571251360001;0,000702129149642525
"redefine";-1,21688636398188;-3,09985860607009;-0,365414274485284;-0,930844996764979;0,176096366381347;0,823903633618652;0,000600613434534599;0,00389743393941464;0,000405597241938755;1,2979767104166;0,000683327333516077
"quest";-0,117848765052522;-1,28642113208962;-0,0912277782935931;-0,995830052000649;0,0115057670618395;0,98849423293816;5,63306892086978e-06;0,000671214491619037;0,000405597241938755;0,491766929692779;9,80874926544159e-05
"qualitative";0,606327381636179;0,691913292216476;0,659060496307364;0,752089929600903;0,515749485144811;0,484250514855188;0,000111833165804639;0,000145632935696363;0,000304197931454066;0,377902576205429;4,34426152208579e-05
"professional";0,981188833876842;0,527016341890852;0,880963889901052;0,473183500019186;0,827807369258688;0,172192630741312;0,00039048125237258;0,00011265310266478;0,000405597241938755;0,482703031005809;9,45050562328921e-05
"productive";-0,859056083602972;-1,72600333975748;-0,445575647338451;-0,89524429207838;0,255715232880509;0,74428476711949;0,000224491184782583;0,000906232263897989;0,000304197931454066;0,760388063470876;0,000175884204137798
"problematic";2,10577319059883;0,0323254909139776;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00179853203416945;4,23823712362462e-07;0,000405597241938755;0,942628478707367;0,000360392800190698
"principle";2,10577319059883;0,0323254909139776;0,999882195920468;0,0153490807953935;0,999830122604615;0,000169877395387583;0,00179853203416945;4,23823712362462e-07;0,000405597241938755;0,942628478707367;0,000360392800190698
"preserve";-2,3670174784965;-0,297039430135871;-0,992217798226936;-0,124514420376484;0,988772988355177;0,0112270116448251;0,0022724687663792;3,5786827440861e-05;0,000405597241938755;1,06547984971267;0,000460453177912693
"pose";-2,29037720511862;-7,22142440500791;-0,302322692097607;-0,953205638801437;0,122434923820708;0,877565076179291;0,00212769326373028;0,0211514785792917;0,000405597241938755;2,92985702659824;0,00348167195145289
