"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"relation";0,174531155640457;-0,297406726806059;-1,03225706778963;1,28017356978685;0,929794057902674;1,46178255253991;0,0723166940944131;-0,123229982664877;-0,427713999395732;0,530437789713279;0,385258621644997;0,605687169701377;0,00906102231421694;0,02283279914293;0,22961739728782;0,308094882319207;0,142299388573273;0,288094510362554;1,35217508774579e-05;3,9263460725555e-05;0,00047300173299374;0,000727486125304981;0,000383760732487458;0,000948533228680538;0,000443901897680613;0,829437220365353;0,000305389458451849
"reflexive";2,90495973870599;0,852742048674126;2,21450130652369;1,63721020115666;3,4661753438291;1,46653592795977;0,522458443141424;0,15336607844003;0,398279153244442;0,294453062944203;0,623393346786562;0,263757210650407;0,384639992818824;0,0287631118517263;0,161928716159388;0,0772144507485141;0,303021532203474;0,0444321962180733;0,00280949653207283;0,000242093774800892;0,00163267651867555;0,00089239504253849;0,00399990173593455;0,000716034056596434;0,000332926423260459;2,1189077745388;0,00149476311963188
"redefine";0,944477133215506;-1,77474309511152;-4,02598318425756;-2,44263302425245;1,45328544244686;-0,177722022795045;0,177351757934438;-0,333257203092299;-0,755989922923463;-0,458672047850456;0,272894619609248;-0,0333722353436518;0,0438969027610787;0,134508052350314;0,577820153076869;0,18555938834527;0,0575110186417094;0,00070448482475786;0,000296982706192536;0,00104862270124714;0,00539625144820486;0,00198639088597337;0,000703153449304619;1,05155201597034e-05;0,000332926423260459;2,03926499308891;0,0013845083937536
"quest";0,451312213825013;-1,4890678326438;-0,421568360744956;-0,950314275309391;1,55291610747604;-2,24035572942737;0,136494782768855;-0,450353400857908;-0,127499057325348;-0,287412874274195;0,469663661330433;-0,677572773892875;0,0316435571341934;0,298941629991136;0,0200016088649644;0,088670902769655;0,207312430441036;0,353429870799014;9,04151434236528e-05;0,000984273892005113;7,88901932221458e-05;0,000400886570572328;0,00107049092747022;0,00222802965015116;0,000443901897680613;1,14771377418024;0,000584728401927892
"qualitative";-0,431271415877884;2,4524670162483;-0,0337964561061168;1,05915319700846;1,23039586929161;1,92450795554369;-0,121781727665889;0,692523685286143;-0,00954338883139121;0,299081973545548;0,347437203484251;0,54343945623148;0,0215477470748591;0,604690548901669;9,58607082776449e-05;0,0821360064012046;0,0970484221499196;0,194481414764073;6,19226614648701e-05;0,00200241742285624;3,80268708911113e-07;0,000373478690955471;0,000504008654478925;0,00123306987158505;0,000332926423260459;1,32907318454557;0,000588093062882512
"professional";-1,08423219087087;0,826305953373173;0,191650869187235;0,453044924512335;-1,64979963907745;0,0597447692027684;-0,493560995828851;0,37614857097961;0,0872427461976933;0,206233780900667;-0,751016949724674;0,0271968384923143;0,342513640083475;0,172639969501107;0,00775269415701715;0,0377947359272953;0,438827580261877;0,000471380069225549;0,000521833067903965;0,000303088016237909;1,63045414094874e-05;9,11107329381365e-05;0,00120822943029634;1,58448005641641e-06;0,000443901897680613;0,838074289284914;0,0003117827163957
"productive";0,955331201289871;0,713713157779112;-1,82394938711571;0,897957825637129;1,36892628389498;1,97211219511349;0,283963429284813;0,212144683995467;-0,542152210780935;0,266909720081135;0,406900770631259;0,58619224526815;0,129014198196554;0,062488960545028;0,340684941264729;0,0720372230128564;0,146584462141772;0,249190214839063;0,000303847865106408;0,000169588216042736;0,0011075767506691;0,000268447982451324;0,000623890524050112;0,00129482627126246;0,000332926423260459;1,20319041634058;0,000481966655634389
"problematic";-2,16786898130779;-3,33076638056157;1,3428198901886;2,426820802236;-0,387602620074242;-0,0692063751808487;-0,445858713947659;-0,685028121026673;0,276173493170075;0,499116510820516;-0,0797169972904875;-0,0142334549279348;0,241740901942464;0,495220632723065;0,0671919731622034;0,19145865045042;0,00427617739691138;0,00011166432493708;0,00208618618138562;0,0049246497311638;0,000800428479629837;0,00261434211792936;6,66899527636965e-05;2,12607806710571e-06;0,000443901897680613;1,99460598582127;0,0017660428537006
"principle";-2,00100447430689;3,21301290379359;-1,05596174321076;0,686507877916861;-0,120382949763227;-0,356265935350419;-0,499389843137016;0,801870275966509;-0,263535927116489;0,17133148169695;-0,0300439220254381;-0,0889131393028666;0,283289176075913;0,633847981654513;0,0571515507145347;0,0210736815184308;0,000567364362501096;0,00407024567410768;0,00177739159080955;0,00458259989787775;0,000494975120685696;0,00020920788655728;6,43305053543248e-06;5,63424333330858e-05;0,000443901897680613;1,70071767344013;0,0012839598733777
"preserve";2,72182929744473;-0,125465922249776;-0,597816911590541;1,10336951069372;2,25392693937762;-0,766633723364533;0,71071078887335;-0,0327610495862375;-0,156099035761434;0,288106464317997;0,588534407595594;-0,200179658151536;0,642649871481694;0,00118503324197644;0,0224588149961388;0,0667436747215002;0,243854376768116;0,0231082287905736;0,0024664370406487;5,240827093326e-06;0,000118982929680497;0,000405312710174845;0,00169132837023156;0,000195669936455366;0,000332926423260459;1,53593496717203;0,000785405467777739
"pose";2,15880337719637;-2,00324867161398;-6,42642053623953;0,202921763802852;0,295208294046875;-0,213453216641006;0,30485551090274;-0,282888846525351;-0,907507249870746;0,0286556055224182;0,0416878518233853;-0,0301428050837295;0,122141167397918;0,0912708145228152;0,784100915479414;0,000682038116018076;0,00126383747592767;0,000541227007905903;0,00206877461830849;0,0017813806415817;0,0183326516074137;1,82786559648698e-05;3,86851345573481e-05;2,0225180643388e-05;0,000443901897680613;2,794352634711;0,00346616652851685
"portion";-2,08443672780734;-0,0588767383839927;0,14342907348892;1,55666434007643;-0,253992784918734;-0,212736155265634;-0,793422974836848;-0,0224109258362847;0,0545950475001369;0,592530938957834;-0,096680176619851;-0,0809761941509091;0,730175219122877;0,00050554922960418;0,00250450458084415;0,25736833293108;0,00599916277641209;0,00344723135918292;0,00192869891121171;1,53877275451653e-06;9,13190505910107e-06;0,00107566479532375;2,86371478374318e-05;2,00895224757314e-05;0,000443901897680613;1,10350505701443;0,00054054973292927
"political";-1,88434960345364;-0,478495139624858;0,353916555561403;-1,5401379734034;1,08715138980312;-0,17724398187813;-0,688511353341546;-0,174834508175472;0,129315476381321;-0,562741902276083;0,397227814471694;-0,0647621299205258;0,591050824020244;0,0330737346602262;0,0151043281210896;0,24953796192011;0,10886296201824;0,00237018926009153;0,00118214629720426;7,62260343950547e-05;4,17013411276599e-05;0,000789709791516747;0,000393485121856907;1,04590264494556e-05;0,000332926423260459;1,10878724856893;0,000409302795224408
"phenomenon";1,82604246374715;1,38383486809129;1,54986093540547;1,27410939482046;2,22020214775187;-2,75380439489688;0,391206693084221;0,296469262499907;0,332038264891274;0,272961956181687;0,475650461281255;-0,589968049547818;0,239418660466597;0,119324905812913;0,124945178999892;0,0736656775100467;0,195848170173602;0,246797407036948;0,00148016028383433;0,000850071664474636;0,0010662829515463;0,00072061025412041;0,00218812454861037;0,00336630280561684;0,000443901897680613;1,68822773212657;0,00126517051404781
"personal";-2,11224747897416;-1,14950661910985;0,543226012388813;1,84671649412962;-0,298529396637237;-0,164892895237372;-0,681557390155104;-0,370910482358358;0,175282350649506;0,595878696329014;-0,0963262678649138;-0,0532058731052117;0,554990133990702;0,142641180731913;0,0265922182320165;0,268109139124845;0,00613434360064958;0,00153298431987467;0,00148538100513795;0,000439917478873832;9,82447565872324e-05;0,00113539955932429;2,96703364742847e-05;9,05215855058139e-06;0,000332926423260459;1,28262979674347;0,000547710308121472
"perform";-2,00100447430689;3,21301290379359;-1,05596174321076;0,686507877916861;-0,120382949763227;-0,356265935350419;-0,499389843137016;0,801870275966509;-0,263535927116489;0,17133148169695;-0,0300439220254381;-0,0889131393028666;0,283289176075913;0,633847981654513;0,0571515507145347;0,0210736815184308;0,000567364362501096;0,00407024567410768;0,00177739159080955;0,00458259989787775;0,000494975120685696;0,00020920788655728;6,43305053543248e-06;5,63424333330858e-05;0,000443901897680613;1,70071767344013;0,0012839598733777
"participant";-1,91351332116695;0,444381871229753;0,00144698086836277;-0,983476510573336;0,785267804911536;-0,221999470246202;-0,816506536772797;0,189620160292976;0,000617434602902512;-0,419654773636963;0,335078041388536;-0,0947283808327913;0,761590026373182;0,0356448872469305;3,15487120662225e-07;0,127145721720419;0,0709728234162677;0,00464622575608184;0,00162536154934341;8,76596371002806e-05;9,29421211145439e-10;0,000429353477682612;0,000273730118934894;2,18771567149459e-05;0,000443901897680613;0,991904868093341;0,000436744098256472
"numb";-1,95522944791717;-1,19156294985904;0,601142389218201;-0,548398279493552;0,718462887333782;-0,15023458020381;-0,770252083919525;-0,469409790358834;0,236816798417664;-0,216038541178766;0,283034575188705;-0,0591841016930415;0,658808512226451;0,212336197150378;0,0451145092254001;0,0327545328569336;0,0492232915309447;0,00176295700989352;0,00169700241660304;0,000630261797126521;0,000160413792970799;0,00013349935543291;0,000229137241361001;1,00190563040794e-05;0,000443901897680613;1,08972592825339;0,000527134657067016
"multi";-2,11224747897416;-1,14950661910985;0,543226012388813;1,84671649412962;-0,298529396637237;-0,164892895237372;-0,681557390155104;-0,370910482358358;0,175282350649506;0,595878696329014;-0,0963262678649138;-0,0532058731052117;0,554990133990702;0,142641180731913;0,0265922182320165;0,268109139124845;0,00613434360064958;0,00153298431987467;0,00148538100513795;0,000439917478873832;9,82447565872324e-05;0,00113539955932429;2,96703364742847e-05;9,05215855058139e-06;0,000332926423260459;1,28262979674347;0,000547710308121472
"merge";-2,04272060105712;1,5770680827048;-0,456266334860919;1,12158610899664;-0,18718786734098;-0,284501045308027;-0,711530575951234;0,549332180142769;-0,158928953799527;0,390676438912055;-0,0652022067977797;-0,099098815825321;0,569031754011355;0,294337610532361;0,0205661597516151;0,10841747993917;0,00264406536483329;0,00500293040066559;0,00185227275728916;0,00110404782487457;9,24110390977322e-05;0,000558408789210624;1,5554010733399e-05;3,59297945983175e-05;0,000443901897680613;1,22501067550039;0,000666141895501016
"meaning";0,0930676029508827;0,255896537714209;0,958274834515715;0,732528913831038;-0,63671552478632;1,77032518737335;0,0413389226092115;0,113664549565285;0,425648109184748;0,325375910818855;-0,28281736037745;0,786345984999613;0,00319062343047239;0,0209331036419984;0,245050982520236;0,124923325390436;0,0826356793612785;0,523266285655577;3,84489123028439e-06;2,90680448403593e-05;0,000407630965915491;0,000238197141093543;0,000179960785486148;0,00139121130575895;0,000443901897680613;0,745349404868626;0,000246607806164916
"mark";-1,82602216802701;-2,32424916133408;1,05885570494748;-2,65346089906353;1,6909185595863;-0,0877330051419853;-0,410726740708943;-0,522792822204185;0,238168166952789;-0,596842341650514;0,380337917547598;-0,0197337644008469;0,22423315156382;0,315267647456976;0,0546209286762259;0,299246179441262;0,106397479952578;0,000234612909137125;0,00148012738125671;0,00239801760690808;0,000497691889423962;0,00312544878164867;0,00126920678066958;3,41674850349289e-06;0,000443901897680613;1,74443700506423;0,00135082031500941
"manipulate";1,4994047277566;-0,926791036827726;-0,112657711145757;1,43423233357929;1,59354454951466;-0,592276886318612;0,527912076515299;-0,326305614281692;-0,0396646516617304;0,504966107822047;0,561056929180551;-0,208529501835231;0,383196442111014;0,127049709624946;0,00156712396362024;0,221583916614973;0,239502673005096;0,0271001346803489;0,00099798669964215;0,000381285817753506;5,63389629590538e-06;0,000913116141020665;0,00112723747920891;0,000155717194569868;0,000443901897680613;1,09573944921653;0,000532968567559362
"management";-1,88434960345364;-0,478495139624858;0,353916555561403;-1,5401379734034;1,08715138980312;-0,17724398187813;-0,688511353341546;-0,174834508175472;0,129315476381321;-0,562741902276083;0,397227814471694;-0,0647621299205258;0,591050824020244;0,0330737346602262;0,0151043281210896;0,24953796192011;0,10886296201824;0,00237018926009153;0,00118214629720426;7,62260343950547e-05;4,17013411276599e-05;0,000789709791516747;0,000393485121856907;1,04590264494556e-05;0,000332926423260459;1,10878724856893;0,000409302795224408
"main";0,132815028890234;-1,93335154789485;-0,432561659439793;1,71525180086663;0,86298914032492;1,5335474425823;0,042039326212379;-0,611954814784791;-0,136916739469193;0,542920711575475;0,2731579572809;0,48540667226868;0,00261936930467243;0,481670737818637;0,020127791518737;0,276104547521963;0,06119432984771;0,15828322398828;7,83035485478352e-06;0,00165923791266115;8,30583017278026e-05;0,00130599877499777;0,000330596052078014;0,00104395417096913;0,000443901897680613;1,17394570124934;0,000611762738644682
"light";1,94156723669084;-0,527773299559931;-1,11833546342527;-1,25746398541264;-3,88215059312378;0,60932714291484;0,410942548352529;-0,111705894380064;-0,236701370196311;-0,266148627182092;-0,821676853460726;0,128967178760475;0,261337091841425;0,0167578124330913;0,0628113556290718;0,0692791890172628;0,578148190451825;0,011666360627325;0,00125502718941005;9,27348759499645e-05;0,000416382490984778;0,000526428478951225;0,0050175651629202;0,000123608778301885;0,000332926423260459;1,71811038758867;0,000982766608791507
"library";-2,00100447430689;3,21301290379359;-1,05596174321076;0,686507877916861;-0,120382949763227;-0,356265935350419;-0,499389843137016;0,801870275966509;-0,263535927116489;0,17133148169695;-0,0300439220254381;-0,0889131393028666;0,283289176075913;0,633847981654513;0,0571515507145347;0,0210736815184308;0,000567364362501096;0,00407024567410768;0,00177739159080955;0,00458259989787775;0,000494975120685696;0,00020920788655728;6,43305053543248e-06;5,63424333330858e-05;0,000443901897680613;1,70071767344013;0,0012839598733777
"lens";0,846713131037106;1,45145084380614;0,830093149291422;0,167764951029385;-0,719753159690346;2,38350237489141;0,271304936177716;0,465075790263915;0,265979539745911;0,053755466477926;-0,230624255011042;0,763724968936394;0,121025689377936;0,308628444534365;0,0842667846364526;0,00300277605479573;0,048391642752251;0,434684662644202;0,000238682652181997;0,000701379275991192;0,000229404495561165;9,3702404152342e-06;0,000172470739391045;0,00189138283357441;0,000332926423260459;1,10102370177002;0,000403591119251811
"label";1,41794117506703;-0,373487772307458;1,87787419115959;0,886587677623485;0,0270349668256627;-0,28373425148517;0,554300596356084;-0,146003585030206;0,734097297084453;0,346584249805301;0,0105684907790504;-0,110917199930697;0,38516975315418;0,0231907521037113;0,48940288141708;0,0951688078337602;7,74792948017051e-05;0,00699032619646855;0,000892490145799786;6,19212589338308e-05;0,00156538074700845;0,000348923631168041;3,24443205533097e-07;3,57363779673065e-05;0,000443901897680613;1,03354950214296;0,00047418691527243
"interface";1,17473569257692;0,587775964951107;-0,984035272091315;0,176554154222751;-0,466012796256041;1,73426347700831;0,481602003904327;0,240968316835846;-0,403421264839695;0,0723812471252914;-0,191049525386981;0,71098951968772;0,355268251551532;0,0771837769416845;0,180590620297693;0,00507162870661446;0,0309364149475122;0,350949307554965;0,000612586371063891;0,000153359487281858;0,000429841490054302;1,38370300181161e-05;9,6401254588558e-05;0,00133511033522803;0,000443901897680613;0,8915816484572;0,000352865535840932
